TIME,PDCSAP_FLUX
3179.819453585129,15268.71
3179.8398855103733,15266.401
3179.8603173353913,15271.45
3179.880749359945,15266.915
3179.9011812840254,15267.795
3179.921613,
3179.942045131502,15275.004
3179.9624770546507,15259.852
3179.982908977574,15275.96
3180.0033409000316,15275.441
3180.023772822249,15272.562
3180.0442047440083,15278.323
3180.0646366655346,15264.733
3180.085068586588,15267.562
3180.105500507416,15258.1875
3180.125932427778,15262.091
3180.1463642478993,15259.404
3180.1667962677966,15254.269
3180.1872281872274,15256.864
3180.2076600061846,15267.832
3180.2280920251505,15261.326
3180.2485239434172,15257.761
3180.268955861444,15263.412
3180.289387779245,15268.002
3180.309819696813,15258.338
3180.3302516136755,15256.433
3180.350683530545,15251.378
3180.3711154469493,15263.058
3180.3915473628804,15261.587
3180.4119793785867,15262.248
3180.4324111940587,15252.255
3180.452843209059,15263.372
3180.4732751238334,15258.968
3180.4937069381413,15254.71
3180.5141389522105,15260.768
3180.5345708658206,15263.385
3180.555002679197,15257.529
3180.575434692335,15264.462
3180.5958666050137,15263.107
3180.616298417226,15264.132
3180.63673,15260.08
3180.6571623409473,
3180.6775942522218,15256.593
3180.6980261632707,15265.364
3180.718458074087,15266.049
3180.7388899844373,15258.392
3180.759321894315,15256.762
3180.7797538039667,15262.036
3180.8001857133786,15265.044
3180.820617622332,15257.811
3180.8410495310527,15256.765
3180.8614814393077,15260.081
3180.8819133473226,15262.295
3180.902345255112,15261.557
3180.9227770624348,15257.715
3180.9432090692862,15264.239
3180.9636409759114,15263.933
3180.984072982297,15256.812
3181.004504788456,15264.121
3181.024936693917,15259.451
3181.0453686993715,15260.379
3181.065800504366,15267.467
3181.0862324091286,15255.836
3181.106664413419,15259.928
3181.127096217482,15260.137
3181.1475281210805,
3181.1679601244396,15263.675
3181.1883919273387,15263.208
3181.2088238302385,15257.623
3181.2292558324334,15255.58
3181.249687734402,15174.694
3181.270119536137,15002.89
3181.2905515376333,14848.269
3181.3109834386705,14889.824
3181.3314152392413,15063.862
3181.3518472395735,15223.774
3181.3722791396794,15274.741
3181.3927109395518,15278.766
3181.4131429389527,15267.724
3181.4335748378944,15266.9375
3181.4540066366026,15255.649
3181.474438635072,15265.625
3181.4948705330826,15259.153
3181.515302,15255.449
3181.5357343283977,15264.627
3181.556166125476,15274.347
3181.576598,15259.885
3181.5970300186964,15268.467
3181.6174619146113,15266.704
3181.6378938105263,
3181.6583257059683,15261.787
3181.678757600952,15268.024
3181.6991894959356,15260.24
3181.7196213904463,15264.703
3181.7400532844986,15265.47
3181.7604852783115,15277.3955
3181.7809170718974,15284.626
3181.8013489650184,15275.129
3181.8217809579073,15272.428
3181.842212750322,15271.419
3181.8626446425114,15263.71
3181.8830766344618,
3181.903508425952,15252.793
3181.9239403172105,15270.482
3181.944372308004,15269.638
3181.9648040987886,15269.625
3181.985235988883,15277.33
3182.0056679789705,15284.352
3182.0260997683654,15276.307
3182.046531657761,15279.087
3182.066963646692,15279.299
3182.087395535382,15279.018
3182.1078274236133,15281.475
3182.128259311605,15267.566
3182.1486911993707,15282.255
3182.169123086671,15265.721
3182.1895549737383,15271.684
3182.2099868603327,15279.561
3182.2304188467024,15270.293
3182.2508506328304,15271.641
3182.271282518501,15281.385
3182.2917144039384,15278.236
3182.312146289143,15266.827
3182.332578173875,15267.626
3182.353010058381,15277.423
3182.3734419424145,15267.618
3182.3938737262215,15260.485
3182.414305709797,15277.249
3182.4347375929065,15270.452
3182.4551694757756,15278.422
3182.4756013581864,15274.043
3182.496033,15272.568
3182.516465122302,15263.028
3182.5368970040145,15288.672
3182.557328885261,15280.557
3182.5777607662676,15275.999
3182.5981927468165,15274.771
3182.6186245271238,
3182.639056506974,15282.112
3182.659488386824,15275.262
3182.679920165974,15275.014
3182.700352145119,15274.74
3182.7207840238043,15268.878
3182.741215802249,15279.562
3182.7616477804695,15283.171
3182.7820796582237,15273.445
3182.8025114357442,15275.544
3182.8229434127934,15275.767
3182.8433752896162,15276.549
3182.863807066198,
3182.8842390423233,15277.691
3182.904670918215,15280.518
3182.9251027938662,15281.901
3182.9455346690593,15280.676
3182.9659665440195,15276.742
3182.9863984185067,15273.956
3183.0068302927684,15287.179
3183.0272621667973,15284.55
3183.0476940403532,15284.071
3183.0681259136836,15277.531
3183.088557786781,15278.035
3183.1089896596386,15282.17
3183.1294215320377,15278.209
3183.149853403971,15274.893
3183.170285375665,15274.987
3183.190717147365,15273.75
3183.211149018367,15275.902
3183.2315809891297,15271.808
3183.2520127596654,15273.404
3183.272444629969,15272.706
3183.2928765998004,15276.368
3183.3133083694047,15276.612
3183.333740238777,15260.416
3183.354172207677,
3183.374604,15277.526
3183.395035844791,15283.457
3183.4154678127597,15284.875
3183.435899680502,15281.436
3183.456331447778,15275.314
3183.4767634148157,15277.03
3183.497195281627,15266.037
3183.5176270482043,15276.987
3183.5380590143104,15283.163
3183.558491,15279.632
3183.5789226458364,15279.549
3183.599354611011,15282.958
3183.6197864759597,15262.992
3183.6402182404418,15276.662
3183.660650204918,15273.154
3183.6810820687024,15268.931
3183.701514,15272.92
3183.721945795798,15270.669
3183.742377658884,15274.621
3183.762809521737,15269.629
3183.783241384117,15269.074
3183.8036732462715,15259.557
3183.824105108193,15271.743
3183.844536969642,
3183.864968830865,
3183.8854006918555,15278.706
3183.905832552373,15281.729
3183.9262644126648,15271.725
3183.9466962727165,15266.654
3183.967128,15271.4
3183.9875599919033,15274.422
3184.0079919507916,15271.952
3184.0284237096857,15262.3545
3184.048855568115,15270.095
3184.069287526305,15272.6455
3184.0897192842676,15259.64
3184.1101511417655,15261.939
3184.130583099024,15271.005
3184.1510148558227,15271.935
3184.171446712622,15280.323
3184.1918786689494,15265.899
3184.2123104248167,15267.316
3184.2327423806855,15267.348
3184.2531742360807,15261.709
3184.2736060912503,15273.989
3184.294037945954,15264.068
3184.314469800418,15265.864
3184.3349016546563,
3184.3553335086617,15267.931
3184.375765362194,15276.882
3184.396197215501,15266.507
3184.416629168576,
3184.4370609211765,15267.767
3184.457492773552,15277.012
3184.4779247256956,15265.264
3184.4983564773647,15198.283
3184.518788329042,15097.181
3184.5392201802533,14938.278
3184.559652030992,14761.809
3184.5800838817377,14592.622
3184.600515732018,14362.944
3184.620947581825,14129.101
3184.6413794316395,13891.072
3184.6618112809883,13649.908
3184.682243130097,13386.797
3184.702675078748,13135.72
3184.7231068273977,12889.361
3184.743538675575,12642.041
3184.763970623295,12400.691
3184.784402371013,12164.389
3184.804834218259,11931.92
3184.8252661652805,
3184.845698012068,11460.848
3184.866129758382,11257.007
3184.886561704472,11043.111
3184.9069935503285,10851.288
3184.927425295711,10670.062
3184.947857,10499.936
3184.968289085795,10348.8
3184.988720830479,10187.479
3185.0091527747063,10050.567
3185.029585,
3185.050016362453,9819.347
3185.0704483059817,9728.454
3185.090880149044,9638.066
3185.1113119918664,9605.299
3185.131743834463,9514.251
3185.152175676594,9471.588
3185.172607518718,9437.456
3185.1930393601506,
3185.213471201583,
3185.2339031425436,
3185.2543348835097,
3185.274766724011,
3185.295199,
3185.315630503843,
3185.336062243645,9396.264
3185.3564941827426,8632.958
3185.376925921846,7787.8057
3185.3973577604847,7727.096
3185.417789698884,8612.769
3185.438221437056,9068.5205
3185.4586532749963,9133.953
3185.4790852124643,9502.543
3185.499516949705,9832.052
3185.519948786714,9938.9795
3185.5403807232506,10033.932
3185.560812,10128.292
3185.5812442956376,10234.827
3185.6016762314757,10342.257
3185.622107967087,10467.728
3185.642539802233,10585.736
3185.6629717371397,10723.798
3185.6834035715874,10853.362
3185.703835406035,10996.153
3185.724267,11163.054
3185.744699073759,11300.442
3185.765131007269,11467.406
3185.7855627403187,11628.11
3185.8059945733694,
3185.826426505948,11977.629
3185.8468582380665,12158.33
3185.867290070186,12331.485
3185.887722001833,12513.229
3185.908153733253,12710.819
3185.928585564441,12892.878
3185.949017,13089.994
3185.9694492258786,13289.8125
3185.9898810561353,13481.323
3186.010312886152,13678.832
3186.030744715943,13865.233
3186.0511765452684,
3186.0716083743537,14300.753
3186.0920402032134,14424.4
3186.1124720318403,14598.248
3186.132903959995,14756.433
3186.1533356879227,14905.934
3186.173767615619,15043.473
3186.1941994430745,15149.769
3186.2146311703036,15231.257
3186.2350630970686,15281.222
3186.255494923593,15295.66
3186.2759266498906,15284.256
3186.296358575957,15290.509
3186.31679,15299.373
3186.3372221269165,15279.766
3186.3576540520517,15290.885
3186.378085876946,15293.637
3186.398517601381,15290.4795
3186.418949525818,15295.103
3186.439381349781,15292.958
3186.4598130735176,15283.204
3186.480245,15282.118
3186.5006768200547,15295.657
3186.521108642861,15287.331
3186.541540465434,
3186.5619722877673,15288.742
3186.582404109642,15290.782
3186.6028360315104,15304.717
3186.6232677529188,15300.57
3186.643699574095,15309.529
3186.6641314948065,15305.793
3186.684563215509,15300.175
3186.704995135755,15295.152
3186.7254269557598,15297.727
3186.7458586755383,15292.162
3186.7662905950856,15278.73
3186.7867224141664,15293.82
3186.8071541332392,15296.729
3186.827586051855,15302.253
3186.8480177702368,15298.6455
3186.868449588146,15290.413
3186.8888815060636,15290.924
3186.909313223514,15297.344
3186.929745040725,15293.14
3186.950176957711,15297.944
3186.9706087742234,15291.442
3186.9910404907423,15293.76
3187.011472406797,15284.79
3187.0319042226183,15295.513
3187.0523359381987,15296.89
3187.072767853555,15292.698
3187.0931996684376,15288.499
3187.1136313833267,15292.791
3187.1340632977517,15293.8955
3187.154495111943,15287.214
3187.174926825661,15285.814
3187.1953587393873,15283.49
3187.215791,15298.486
3187.236222465668,15300.169
3187.2566541784618,15294.766
3187.2770859910233,
3187.2975179033456,15299.328
3187.317949615208,15309.463
3187.338381426831,15311.466
3187.358813338229,15301.06
3187.379245049393,15293.398
3187.3996768603247,15292.286
3187.4201087707843,15288.319
3187.4405405812504,15300.511
3187.460972291243,15292.047
3187.481404201011,15296.323
3187.501836010546,15277.0205
3187.5222677196143,15284.033
3187.542699628677,15281.281
3187.5631314372804,15288.758
3187.583563145643,15279.23
3187.6039950537815,15283.371
3187.6244267616858,15283.772
3187.644858569125,15276.251
3187.665290476558,15283.491
3187.6857221835307,15278.861
3187.706154090265,15286.602
3187.726585896773,15281.531
3187.7470176028146,15273.901
3187.7674495088504,
3187.787881314427,
3187.8083131200037,15283.536
3187.8287449251075,15280.442
3187.849176729753,15276.866
3187.869608534398,15287.032
3187.8900403388034,15272.992
3187.910472,15281.1455
3187.9309039464642,15281.832
3187.9513358501717,15280.259
3187.9717675531865,15274.868
3187.992199356202,15275.128
3188.012631258978,
3188.0330629612945,15286.792
3188.0534947636115,15287.331
3188.0739266654564,15285.458
3188.094358367074,15271.886
3188.11479,15273.854
3188.1352220693734,15268.797
3188.1556537702927,15267.239
3188.176085670748,15282.814
3188.196517470962,15270.311
3188.216949,15267.276
3188.2373810707068,15294.888
3188.257812770222,15265.606
3188.278244669513,15268.13
3188.2986764683374,15277.655
3188.3191082671547,15265.526
3188.339539965513,15271.266
3188.3599718636397,15261.615
3188.3804036615256,15260.103
3188.4008353591853,15269.358
3188.4212672563735,15261.229
3188.4416990535683,15260.322
3188.4621307502966,15272.633
3188.4825626467937,15276.715
3188.5029944432827,
3188.5234261393125,15283.736
3188.543858034871,15271.599
3188.564289830436,15268.803
3188.5847215257672,15265.071
3188.6051534206345,15265.415
3188.625585215261,15260.78
3188.6460170096616,15261.126
3188.6664488038223,15274.12
3188.6868805977574,15263.705
3188.7073124914605,15272.488
3188.727744184929,15266.653
3188.7481759779257,15261.721
3188.7686078709303,15259.99
3188.789039663461,15261.088
3188.8094713557657,15266.82
3188.829903247839,15264.878
3188.8503350396713,15259.627
3188.8707667312774,15267.4795
3188.8911986224193,15258.267
3188.911630413553,15248.003
3188.932062104228,15252.551
3188.9524939946714,15257.658
3188.972925784874,15266.787
3188.993357475083,
3189.013789364595,15264.719
3189.034221154099,15266.726
3189.054652843377,15268.013
3189.0750847324234,15257.758
3189.0955164210027,15259.781
3189.1159482093426,15260.77
3189.1363800976906,15257.184
3189.156811785564,15259.339
3189.1772436732135,15252.906
3189.1976754606294,15263.52
3189.2181072475723,15264.983
3189.2385390345225,15258.772
3189.258971,15250.0205
3189.2794026074844,15253.274
3189.299834393736,15266.039
3189.320266179522,15263.119
3189.340697965068,15250.913
3189.3611298503893,15262.322
3189.381561535476,15265.771
3189.4019933203235,15255.541
3189.422425204946,15249.234
3189.4428568891017,15254.821
3189.4632886732506,15257.511
3189.483720556942,
3189.504152240632,15159.681
3189.5245840238495,14978.861
3189.5450159068423,14851.144
3189.565447589601,14914.796
3189.585879,15085.722
3189.6063112544143,
3189.626743036475,
3189.647174718295,
3189.667606599658,
3189.6880383810203,
3189.7084701619096,
3189.7289019425734,
3189.749333723237,
3189.769765503428,15256.877
3189.7901972833934,15274.996
3189.810629063126,15262.397
3189.831060842618,15259.921
3189.851492621885,15257.103
3189.871924300918,15268.733
3189.892356,15257.625
3189.9127879580483,15257.88
3189.93322,15261.173
3189.9536515142463,15260.96
3189.9740832918833,
3189.9945149692867,15273.376
3190.0149468466843,15274.352
3190.035378623623,15274.991
3190.0558104003285,15262.487
3190.076242176794,15264.973
3190.096673953034,15274.985
3190.117105729041,15272.119
3190.1375375045754,15258.267
3190.157969280117,15256.62
3190.1784011554264,15269.847
3190.198832930262,15269.08
3190.2192646051044,15276.87
3190.2396964794752,15270.62
3190.2601282536198,15268.384
3190.2805599277635,15275.308
3190.300991801443,15271.374
3190.321423574882,15265.876
3190.3418552480944,15276.088
3190.362287121068,15272.313
3190.3827188938158,15265.194
3190.4031505663297,15262.696
3190.4235824386124,15276.972
3190.444014210654,15269.61
3190.4644459824704,
3190.4848777538136,15271.286
3190.505309525164,15271.713
3190.525741296049,15283.581
3190.5461730669267,15275.103
3190.566604837346,15277.055
3190.5870365077644,15279.308
3190.6074683777115,15279.317
3190.6279001474322,15277.31
3190.648331917153,15279.534
3190.668763686401,15274.554
3190.689195455423,15269.625
3190.709627324213,15277.697
3190.7300589927618,15269.025
3190.7504907610855,15267.405
3190.770923,15273.135
3190.791354,15282.22
3190.8117860648854,15271.939
3190.8322179322786,15278.087
3190.85265,15267.315
3190.873081366124,15275.142
3190.893513232819,15268.456
3190.913944899272,15273.675
3190.9343766652673,15273.354
3190.9548085312636,
3190.975240197018,15282.737
3190.995671962315,15278.54
3191.016103827613,15278.298
3191.036535592437,15289.993
3191.0569672570346,15282.825
3191.077399121634,15274.966
3191.0978308857593,15287.884
3191.118262649892,15283.791
3191.1386944135593,15274.15
3191.1591261769863,15279.944
3191.1795580401886,15278.7705
3191.1999897033893,15282.582
3191.220421466118,15286.15
3191.240853228621,15276.153
3191.261284990891,15289.836
3191.281716752921,15269.451
3191.3021485147256,15276.835
3191.3225802762972,15277.9375
3191.343011937628,15278.309
3191.363443798735,15281.568
3191.383875559608,15278.806
3191.404307320241,15283.302
3191.4247390806486,15284.75
3191.4451708408233,
3191.465602600758,15277.976
3191.486034360467,15283.003
3191.506466119943,15287.961
3191.526897879179,15283.398
3191.5473297381905,15272.674
3191.5677613967346,15276.922
3191.588193255273,15273.301
3191.608625013585,15281.771
3191.6290566716634,15276.632
3191.6494885295033,15279.22
3191.669920286884,15286.564
3191.690351944264,
3191.7107838014053,15295.716
3191.7312155583204,15290.641
3191.751647215002,15287.884
3191.772079071212,15293.619
3191.7925108274285,15286.239
3191.8129424834115,15281.912
3191.833374339156,15290.012
3191.853806094441,15278.961
3191.8742378497263,15286.673
3191.8946696047715,15288.241
3191.915101359591,15279.4375
3191.9355331139377,15278.132
3191.9559648682916,15287.996
3191.9763966224127,15283.869
3191.996828376301,15287.8955
3192.017260229717,15287.3
3192.037691883139,15286.701
3192.0581236363214,15290.716
3192.0785553892783,15278.385
3192.0989871420024,15297.222
3192.1194189942544,15283.769
3192.139850646512,15281.076
3192.1602823985377,15274.299
3192.180714250324,
3192.201145901883,15287.04
3192.2215776532103,15281.184
3192.242009504298,15282.544
3192.2624411551587,15278.583
3192.2828729057874,15279.742
3192.303304755944,15283.722
3192.323736406106,15277.708
3192.344168156036,15272.762
3192.364600005727,15275.403
3192.3850317551914,15285.455
3192.405463404655,15281.735
3192.4258952536475,
3192.4463270024135,15281.037
3192.4667587509466,15287.558
3192.4871904992397,15294.597
3192.507622247307,15278.049
3192.5280540951426,15283.947
3192.548485742969,15278.409
3192.568917490338,15286.173
3192.589349337475,15277.843
3192.6097809843704,15289.339
3192.630212731274,15280.933
3192.6506445777122,15283.276
3192.671076224142,15269.304
3192.691507970114,15278.891
3192.711939715853,15286.04
3192.732371461585,15279.126
3192.7528032070913,15273.638
3192.773234952132,15282.6045
3192.7936666971655,15275.313
3192.8140984417405,15269.539
3192.8345301863155,15267.397
3192.8549619306505,15265.54
3192.875394,15276.341
3192.8958254184035,15275.657
3192.916257,
3192.9366890054516,15284.201
3192.9571207486297,15274.271
3192.977552391567,15272.006
3192.997984,15273.409
3193.0184159767523,15283.166
3193.038847619231,15288.819
3193.0592794612458,15288.696
3193.079711203027,15278.848
3193.100142844567,15274
3193.120574686116,15290.816
3193.1410064271913,15276.076
3193.161438068273,15288.487
3193.181869908891,15276.584
