TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,SAP_QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
3161.73704334996,0.00523393,149401,13201.273,3.9691582,1866.0253,0.68442845,15283.226,4.7915645,0,,,,,967.8312013463403,0.00047618733,785.3499542478723,0.00038348098,-0.18843524,-0.034003213
3161.757475742379,0.0052326224,149402,13205.679,3.968364,1867.1296,0.6852542,15288.354,4.7912264,0,,,,,967.8202908181396,0.0004763946,785.3504533092342,0.0003833713,-0.19814798,-0.032934196
3161.7779080338732,0.005231314,149403,13192.189,3.9690902,1868.7716,0.68617135,15275.536,4.791462,0,,,,,967.8100898613042,0.0004776301,785.3499204511174,0.00038398436,-0.20979473,-0.03340981
3161.7983402253667,0.0052300054,149404,13190.9795,3.968658,1868.0574,0.6845694,15276.265,4.7913914,0,,,,,967.80075760268,0.00047806968,785.3489859105653,0.00038391308,-0.21882272,-0.03457312
3161.818772615923,0.005228696,149405,13188.869,3.9705033,1867.2477,0.68657136,15281.716,4.793707,0,,,,,967.7901191616263,0.0004782509,785.34719749494,0.00038364358,-0.23037775,-0.037073195
3161.8392049060203,0.005227386,149406,13179.968,3.9694905,1867.0116,0.68482697,15276.899,4.792464,0,,,,,967.7776512097992,0.00047892463,785.3466597661164,0.00038372216,-0.24279898,-0.038295396
3161.859637096117,0.005226076,149407,13174.271,3.9687276,1868.4247,0.68275505,15277.24,4.7916856,0,,,,,967.7655444950852,0.0004796983,785.345797963744,0.00038376768,-0.25586385,-0.040025167
3161.880069485276,0.0052247653,149408,13170.06,3.968871,1867.3478,0.6861778,15273.128,4.791564,0,,,,,967.7514978160789,0.000480426,785.3444845920815,0.00038375313,-0.2676646,-0.04068865
3161.9005017739764,0.005223454,149409,13171.153,3.968528,1868.8456,0.6832053,15285.102,4.7907553,0,,,,,967.7405855154462,0.0004811023,785.3432924165654,0.00038376395,-0.27844825,-0.04252094
3161.920934062211,0.005222142,149410,13154.97,3.9688847,1868.4906,0.6822176,15270.112,4.7912073,0,,,,,967.7292657283751,0.0004820395,785.3424936938655,0.00038397292,-0.28987202,-0.04363736
3161.9413663504383,0.0052208304,149411,13149.997,3.965062,1866.0039,0.6834124,15272.538,4.786099,0,,,,,967.7147246311768,0.00048293563,785.3410776175772,0.0003839039,-0.3056221,-0.04494024
3161.9617986377416,0.0052195177,149412,13141.161,3.9636986,1869.6927,0.6806256,15273.585,4.7843313,0,,,,,967.6915259816294,0.00048249855,785.3368456627709,0.00038235102,-0.32193762,-0.046954222
3161.982230924579,0.0052182046,149413,13139.268,3.9640892,1869.8827,0.6836301,15278.622,4.7840285,0,,,,,967.683626354331,0.00048450576,785.3381061356995,0.00038356634,-0.33525327,-0.047282476
3162.0026633109446,0.005216891,149414,13120.614,3.9646456,1867.0253,0.6850115,15264.227,4.7842364,0,,,,,967.6714748768704,0.00048581904,785.3366971638762,0.00038379463,-0.34858552,-0.049635515
3162.02309549685,0.005215577,149415,13182.939,3.9695203,1867.6158,0.68287015,,,1048576,,,,,967.859125796793,0.00047627397,785.3524227341418,0.00038389617,-0.15631954,-0.032104883
3162.0435277822908,0.0052142623,149416,13227.521,3.9744062,1866.2307,0.6867304,15287.555,4.7942424,0,,,,,967.9184572034583,0.00047314377,785.3562127035868,0.00038340036,-0.09636863,-0.026688036
3162.063960167259,0.0052129473,149417,13214.788,3.9735613,1867.0736,0.68816835,15276.552,4.794353,0,,,,,967.9031572923839,0.00047391898,785.3554800865202,0.00038378467,-0.11249981,-0.027609535
3162.0843923517677,0.005211632,149418,13200.466,3.9721322,1866.4539,0.68658394,15264.276,4.7938046,0,,,,,967.8870393395299,0.00047463502,785.3541409324554,0.0003838676,-0.13138565,-0.029309763
3162.1048246358114,0.005210316,149419,13205.375,3.9723682,1867.9718,0.68425536,15271.739,4.7944055,0,,,,,967.8741986467514,0.0004749403,785.3534702855641,0.00038388564,-0.14383745,-0.029112997
3162.125257019383,0.0052089994,149420,13204.974,3.9695723,1866.5172,0.6843938,15274.007,4.7920566,0,,,,,967.8589132897246,0.00047522757,785.3536784009314,0.000383628,-0.15976381,-0.02934508
3162.1456892024944,0.0052076825,149421,13200.02,3.9706352,1866.9443,0.6824029,15273.812,4.7936287,0,,,,,967.8413205741602,0.0004761053,785.3526114648231,0.0003838186,-0.17647997,-0.03086068
3162.166121485141,0.005206365,149422,13197.234,3.9694083,1866.5692,0.6874695,15276.24,4.792312,0,,,,,967.826360241084,0.0004767761,785.3506452594208,0.00038382018,-0.19301331,-0.032709196
3162.1865537673148,0.0052050473,149423,13193.327,3.9687703,1869.053,0.68410766,15281.134,4.7915645,0,,,,,967.8078182986985,0.00047736778,785.3503095619478,0.00038364332,-0.21164565,-0.033761397
3162.20698604903,0.005203729,149424,13192.336,3.9702563,1867.5256,0.6839609,15280.417,4.793339,0,,,,,967.7945944098841,0.00047778917,785.349327263559,0.00038341706,-0.2254392,-0.03498144
3162.2274182298133,0.00520241,149425,13185.841,3.969157,1867.1731,0.6808867,15277.53,4.791846,0,,,,,967.7816912937618,0.00047847867,785.3478100678395,0.00038348604,-0.23759858,-0.03722498
3162.247850610591,0.0052010906,149426,13175.765,3.9689207,1869.6462,0.68275625,15272.387,4.7918534,0,,,,,967.7701667302497,0.00047957082,785.3466359296149,0.0003838744,-0.2500969,-0.03818293
3162.268282890909,0.005199771,149427,,,,,,,1081376,,,,,,,,,,
3162.2887152707553,0.0051984508,149428,13196.513,3.9700043,1868.5662,0.68907255,,,1048576,,,,,967.8936072376092,0.00047476508,785.356752345906,0.000383533,-0.11752374,-0.028205259
3162.309147449676,0.0051971297,149429,13216.004,3.973606,1866.5892,0.68752396,15275.312,4.793743,0,,,,,967.9208614352078,0.00047313515,785.3576741214463,0.00038361162,-0.093572594,-0.02679838
3162.3295797285973,0.0051958086,149430,13210.074,3.9721928,1868.7982,0.68083113,15267.373,4.7925787,0,,,,,967.9117882909029,0.00047376312,785.3561258785078,0.0003838255,-0.10400765,-0.026931448
3162.3500121070538,0.005194487,149431,13214.932,3.973197,1866.7355,0.685804,15275.335,4.79379,0,,,,,967.9019903852356,0.00047391298,785.3564009895673,0.00038373537,-0.11509149,-0.027039373
3162.370444384571,0.0051931646,149432,13207.2295,3.9727051,1867.6819,0.6862783,15271.664,4.7941523,0,,,,,967.8908717487127,0.00047451208,785.3541297007556,0.00038398016,-0.12666786,-0.02858872
3162.3908765620945,0.005191842,149433,13216.126,3.9745054,1865.268,0.6934491,15282.5205,4.7970424,0,,,,,967.8768389373695,0.00047442556,785.3546255707578,0.0003834864,-0.140045,-0.02826525
3162.4113089391467,0.005190519,149434,13201.201,3.9687095,1868.2555,0.6803686,15274.801,4.7907248,0,,,,,967.8592259778864,0.00047494302,785.3535412163612,0.00038331418,-0.15739769,-0.029491013
3162.431741215274,0.0051891953,149435,13194.557,3.9701474,1869.5822,0.6812229,15266.256,4.7926474,8192,,,,,967.8532754734722,0.00047503418,785.3503406933044,0.00038351904,-0.16852437,-0.030067228
3162.4521733914007,0.0051878714,149436,13195.693,3.9708703,1867.1293,0.68529314,15271.426,4.793814,0,,,,,967.8407027111887,0.00047628052,785.3526178393145,0.0003838793,-0.17993647,-0.029915722
3162.4726057665976,0.0051865466,149437,13198.649,3.9715037,1869.4479,0.68769085,15280.044,4.7947555,0,,,,,967.8258916270897,0.0004768131,785.3527759444892,0.00038382455,-0.19240722,-0.030466467
3162.4930380417863,0.005185222,149438,13186.651,3.9669173,1868.3514,0.6838907,15268.57,4.7895474,0,,,,,967.8131064729705,0.00047768626,785.3511756296193,0.0003840782,-0.2056427,-0.03211366
3162.5134702160503,0.005183896,149439,13179.082,3.9690423,1867.3309,0.6822057,15269.235,4.7925615,0,,,,,967.7972332931874,0.00047820807,785.3500583877806,0.00038386774,-0.22283044,-0.03467647
3162.5339025903086,0.0051825703,149440,13181.455,3.9693248,1868.6536,0.68275505,15274.1455,4.7929792,0,,,,,967.7842351705743,0.0004789474,785.3497947062032,0.00038389472,-0.23549412,-0.033751156
3162.554334863642,0.0051812436,149441,13171.78,3.9687488,1869.1882,0.6838213,15270.765,4.7918034,0,,,,,967.7723628382839,0.0004796664,785.3465805706752,0.00038408642,-0.24783903,-0.038008265
3162.574767036509,0.0051799165,149442,13173.804,3.9691057,1868.6831,0.6854942,15273.328,4.79236,0,,,,,967.7625007069901,0.00047973965,785.3463348465101,0.00038367324,-0.2570277,-0.038654834
3162.5951994093775,0.0051785894,149443,13158.472,3.9677584,1869.846,0.6833964,15259.877,4.7906,0,,,,,967.7516426909502,0.00048109025,785.3450674125968,0.00038414783,-0.26899773,-0.039640073
3162.6156316813067,0.0051772613,149444,13148.643,3.9672906,1869.8779,0.68603426,15255.375,4.789801,0,,,,,967.7406308963971,0.0004816904,785.3444563440667,0.00038419227,-0.27915704,-0.041371882
3162.6360638532424,0.0051759332,149445,13149.622,3.9692852,1869.9171,0.686838,15269.2705,4.7917266,0,,,,,967.7291018411578,0.000482149,785.3423328121542,0.00038398916,-0.2926457,-0.043448497
3162.656496224241,0.0051746042,149446,13149.109,3.965293,1869.2084,0.684189,15273.519,4.786922,0,,,,,967.7171137641619,0.0004826275,785.3414483539333,0.00038381666,-0.3029421,-0.044334766
3162.6769284947804,0.005173275,149447,13130.313,3.9635508,1869.515,0.6828008,15253.374,4.784731,0,,,,,967.7107867532776,0.0004835216,785.3420148508721,0.0003841272,-0.30913067,-0.044593956
3162.6973606648535,0.005171945,149448,13133.399,3.9640756,1869.7224,0.68667924,15267.509,4.7848215,0,,,,,967.700411132317,0.0004839378,785.340536310111,0.00038386128,-0.32092094,-0.045612037
3162.717793034928,0.005170615,149449,13126.124,3.963664,1869.4387,0.68727523,15267.481,4.7839336,0,,,,,967.6873535368812,0.00048488297,785.339866482354,0.00038392324,-0.33356646,-0.04663147
3162.7382253040632,0.005169284,149450,13111.293,3.9634976,1869.4926,0.6814651,15260.204,4.7831764,0,,,,,967.6706556529757,0.00048633182,785.337824435511,0.00038414498,-0.34849706,-0.048504833
3162.75865757274,0.0051679527,149451,13172.905,3.9672816,1868.4658,0.68534034,,,1048576,,,,,967.8343877445603,0.00047698227,785.3516029031377,0.00038406282,-0.18413906,-0.03326855
3162.779089840944,0.005166621,149452,13183.852,3.97033,1868.6207,0.6877566,15259.527,4.793501,0,,,,,967.8443420554504,0.00047628916,785.3520299032107,0.00038405534,-0.17445144,-0.03124184
3162.799522109155,0.005165289,149453,13180.811,3.9690163,1871.5549,0.6801594,15259.798,4.7921352,0,,,,,967.8328188758946,0.00047719228,785.3524236777793,0.00038438424,-0.18653387,-0.031767074
3162.819954376435,0.0051639564,149454,13210.365,3.9704547,1868.0189,0.686631,15302.919,4.794154,0,,,,,967.8227240099393,0.0004756354,785.3484495103735,0.00038279578,-0.20013623,-0.03329476
3162.8403867432426,0.0051626232,149455,13177.391,3.9680657,1866.3706,0.6883231,15266.612,4.791457,0,,,,,967.806931129778,0.00047743486,785.3489177691135,0.00038373662,-0.21219969,-0.035862148
3162.8608189095903,0.0051612896,149456,13177.423,3.9691586,1867.881,0.6843239,15268.916,4.792765,0,,,,,967.7971138256269,0.00047835946,785.3487959024371,0.00038396884,-0.22349276,-0.035522655
3162.881251175473,0.0051599555,149457,13172.853,3.9690652,1868.8727,0.6852637,15270.67,4.792866,0,,,,,967.7831970742408,0.0004788122,785.3482129516087,0.00038380214,-0.23781309,-0.036329646
3162.901683440883,0.005158621,149458,13160.185,3.9682393,1866.4407,0.6859823,15259.026,4.791681,0,,,,,967.7719986249012,0.0004798191,785.3478257824723,0.00038407938,-0.24906348,-0.037016265
3162.9221157058346,0.005157286,149459,13153.777,3.967726,1869.9155,0.6854996,15257.964,4.7905464,0,,,,,967.7601773035369,0.00048066676,785.3459344682722,0.00038425604,-0.26026618,-0.038340155
3162.942548070321,0.0051559503,149460,13152.291,3.9670446,1871.4797,0.68157715,15258.552,4.7893844,0,,,,,967.7499492733128,0.00048118958,785.3466070503129,0.00038415412,-0.2695992,-0.039045412
3162.9629802343406,0.0051546143,149461,13148.111,3.9688933,1868.3472,0.68497723,15261.17,4.7918115,0,,,,,967.7375605364016,0.0004818623,785.3449702225354,0.00038420127,-0.28204557,-0.040617038
3162.983412497888,0.005153278,149462,13151.499,3.968308,1867.9623,0.6871187,15271.537,4.7909017,0,,,,,967.7262519330293,0.00048215783,785.3451976200139,0.00038377295,-0.29437968,-0.040558606
3163.0038448609776,0.005151941,149463,13143.343,3.9649017,1869.2676,0.6842016,15265.733,4.7867274,0,,,,,967.7168034294914,0.00048281267,785.3442285546964,0.0003838314,-0.30399838,-0.04152157
3163.0242770235927,0.0051506036,149464,13122.057,3.9642997,1871.0757,0.6810776,15250.66,4.7857137,0,,,,,967.7025393569409,0.00048446172,785.340790675088,0.00038436646,-0.31891578,-0.04397046
3163.0447092857503,0.0051492658,149465,13122.025,3.9633565,1868.9606,0.68728316,15252.468,4.7837415,0,,,,,967.6900998468049,0.00048493498,785.3406812108337,0.00038411462,-0.3307036,-0.044652093
3163.065141647443,0.0051479274,149466,13117.076,3.9625247,1871.4171,0.6830244,15252.864,4.782341,0,,,,,967.6811380339633,0.00048585943,785.3395324036591,0.00038435575,-0.33856443,-0.046006
3163.0855738086684,0.0051465887,149467,13105.253,3.9637737,1870.1995,0.6859126,15250.932,4.7831626,0,,,,,967.6676982235837,0.00048690394,785.3381914825067,0.000384403,-0.3517572,-0.047992032
3163.1060060694217,0.0051452494,149468,13097.734,3.9625425,1869.902,0.68230647,15249.697,4.780926,0,,,,,967.6546777692287,0.00048786055,785.337950598202,0.00038438218,-0.36372742,-0.048374258
3163.1264384297174,0.0051439097,149469,13091.257,3.9626176,1876.5764,0.6824533,15252.913,4.7797694,0,,,,,967.6398943828733,0.0004889452,785.3371783505279,0.00038433864,-0.37795678,-0.04887782
3163.1468705895386,0.0051425695,149470,13085.536,3.957991,1870.5212,0.68212503,15255.854,4.7732825,0,,,,,967.6261636340284,0.000489868,785.3358103828616,0.00038421582,-0.39172354,-0.051042974
3163.167302848902,0.005141229,149471,13076.031,3.9598496,1870.9805,0.6857767,15248.931,4.773817,0,,,,,967.6161148149038,0.00049083587,785.3369586143683,0.00038441707,-0.40043816,-0.049921352
3163.187735207801,0.005139888,149472,13067.517,3.9595013,1869.426,0.68811345,15254.251,4.772507,0,,,,,967.6010914423196,0.0004922451,785.3358565275175,0.00038446725,-0.41449723,-0.051224142
3163.208167466226,0.005138546,149473,13055.615,3.9582386,1871.1517,0.68374395,15242.715,4.768353,0,,,,,967.5905937961854,0.00049342547,785.3357607210266,0.00038473847,-0.42346764,-0.051480632
3163.2285996241917,0.005137204,149474,13046.486,3.9571724,1869.9933,0.6845689,15243.157,4.7659936,0,,,,,967.579948090503,0.00049426977,785.3340010763164,0.00038469964,-0.43426898,-0.053652074
3163.2490319816934,0.0051358617,149475,13158.74,3.9679534,1870.579,0.6836215,,,1048576,,,,,967.7809582007085,0.00047959748,785.3496042961985,0.00038412408,-0.23636071,-0.03441116
3163.2694642382558,0.0051345183,149476,13188.915,3.968617,1870.668,0.6843681,15268.005,4.7920012,0,,,,,967.8088971737711,0.00047778868,785.3525216165508,0.00038395773,-0.21033151,-0.030584803
3163.2898963948246,0.005133175,149477,13166.122,3.9667044,1871.9745,0.68280506,15246.854,4.7896624,0,,,,,967.7967383929234,0.0004789923,785.3508832924183,0.0003844689,-0.22226822,-0.033200983
3163.3103287509293,0.005131831,149478,13174.039,3.9691932,1869.2288,0.6850199,15259.829,4.792401,0,,,,,967.7886527775181,0.00047894949,785.350586824987,0.00038410965,-0.23118004,-0.03427983
3163.3307610065604,0.0051304866,149479,13182.429,3.96942,1870.3068,0.6816544,15269.914,4.792944,0,,,,,967.7795673702176,0.00047926098,785.348186748072,0.00038400985,-0.24057353,-0.034957904
3163.3511933617337,0.0051291417,149480,,,,,,,4096,,,,,,,,,-969.0318,-786.4389
3163.37162551644,0.0051277964,149481,13167.52,3.968747,1871.2499,0.68413085,15263.049,4.791613,0,,,,,967.7598405855678,0.00048053593,785.3470596490228,0.00038420325,-0.2595949,-0.038080245
3163.3920577702083,0.00512645,149482,13158.222,3.9683485,1871.0663,0.6860632,15255.3955,4.791255,0,,,,,967.7514959161726,0.0004813744,785.3464265287873,0.00038441748,-0.26924103,-0.037786648
3163.4124901239848,0.005125104,149483,13163.151,3.9696116,1870.7034,0.69204074,15263.325,4.792326,0,,,,,967.7433162367894,0.00048127997,785.3472757910931,0.00038392202,-0.27690277,-0.037465457
3163.432922277294,0.0051237573,149484,13153.957,3.97019,1869.7975,0.6893448,15257.086,4.792956,0,,,,,967.7347585472378,0.0004823133,785.3462054832568,0.00038429262,-0.2855031,-0.038785644
3163.453354530131,0.00512241,149485,13141.592,3.9664245,1869.9777,0.6867509,15251.7,4.7882757,0,,,,,967.7226384678349,0.00048301433,785.3446435605296,0.00038431125,-0.29742455,-0.041128784
3163.473786882045,0.005121062,149486,13138.418,3.9654236,1870.1787,0.68934005,15249.613,4.786886,0,,,,,967.7138486005765,0.00048358433,785.3435659554805,0.0003842841,-0.3063245,-0.041358143
3163.494219033957,0.005119714,149487,13183.982,3.9686453,1871.1193,0.6862174,,,1048576,,,,,967.8499942578533,0.0004769289,785.3555645116837,0.00038375842,-0.16735277,-0.028128462
3163.514651285397,0.0051183654,149488,13218.159,3.9718332,1870.7792,0.6823887,15260.309,4.7912226,0,,,,,967.9591329950358,0.0004733186,785.3648663326435,0.0003840802,-0.05057011,-0.016225293
3163.5350836363796,0.0051170164,149489,13226.36,3.9731474,1870.2616,0.686359,15270.546,4.792788,0,,,,,967.9520638176175,0.00047293853,785.3636559397345,0.00038368942,-0.05981885,-0.01812885
3163.555515786429,0.0051156664,149490,13225.009,3.9738166,1868.6892,0.6922587,15270.366,4.7943306,0,,,,,967.9416532301229,0.00047302668,785.3624265610857,0.00038370374,-0.07137677,-0.01879863
3163.5759480364723,0.0051143165,149491,13210.447,3.973003,1869.3773,0.6850314,15247.263,4.793031,0,,,,,967.9333087763944,0.00047377835,785.3620134680596,0.00038418046,-0.0799174,-0.019220714
3163.596380286057,0.005112966,149492,13210.636,3.97184,1867.1688,0.6879945,15255.303,4.792782,0,,,,,967.9243429389028,0.00047357098,785.3609561854773,0.00038385016,-0.088867046,-0.02086504
3163.6168125347103,0.0051116147,149493,13203.751,3.972313,1870.9717,0.68424755,15253.183,4.793718,0,,,,,967.9159551645636,0.00047431677,785.3604460846473,0.00038424306,-0.098334774,-0.021595791
3163.6372447833564,0.0051102634,149494,13214.265,3.973216,1867.8905,0.68555427,15265.757,4.795028,0,,,,,967.9064645143068,0.00047410832,785.3593090584991,0.00038385886,-0.109540045,-0.023598466
3163.657677031544,0.0051089115,149495,13210.34,3.9734604,1872.0728,0.6869522,15263.723,4.795928,0,,,,,967.8984824360103,0.0004745383,785.3596765865536,0.0003839873,-0.1182939,-0.022943648
3163.678109279266,0.0051075593,149496,13206.871,3.9730215,1871.3024,0.6858465,15259.371,4.795763,0,,,,,967.8890275172859,0.00047488735,785.3581394175228,0.0003839886,-0.12809448,-0.023897862
3163.6985415260497,0.005106206,149497,13217.3,3.9739866,1869.4208,0.68844265,15273.155,4.797536,0,,,,,967.8788650143613,0.00047455827,785.3586558353669,0.00038351901,-0.13865696,-0.024537232
3163.7189737728404,0.005104853,149498,13196.331,3.9692953,1872.6061,0.6827964,15254.7,4.7919145,0,,,,,967.8682439840643,0.00047575147,785.3574104138942,0.00038427202,-0.1500972,-0.026105411
3163.7394060191655,0.005103499,149499,13202.616,3.9707644,1869.5659,0.6897552,15261.723,4.7938366,0,,,,,967.8613665678771,0.0004758415,785.3568670203011,0.00038410624,-0.1577196,-0.025998548
3163.759838264552,0.0051021446,149500,13200.038,3.9717224,1872.5223,0.6857267,15260.866,4.794943,0,,,,,967.8526590353093,0.00047626236,785.3569758449705,0.00038410927,-0.16636369,-0.025769752
3163.7802706099465,0.00510079,149501,13192.934,3.970873,1872.715,0.68459517,15253.71,4.7943997,0,,,,,967.8427703310153,0.00047679784,785.3560885844793,0.0003842353,-0.17584637,-0.026763858
3163.800702754874,0.005099435,149502,13203.748,3.972495,1870.8539,0.6879948,15267.249,4.796399,0,,,,,967.8366057613027,0.00047656684,785.3572546443538,0.00038384824,-0.18286073,-0.025588907
3163.8211349988633,0.005098079,149503,13193.11,3.9706547,1872.7924,0.68353146,15259.555,4.7941523,0,,,,,967.8271599381783,0.0004770371,785.3559775180496,0.00038396908,-0.19191903,-0.026977936
3163.841567342861,0.005096723,149504,13190.661,3.969273,1871.6284,0.6840962,15257.672,4.7926235,0,,,,,967.8193297528871,0.0004773029,785.3548408426884,0.00038393986,-0.19904429,-0.027244344
3163.861999486391,0.0050953664,149505,13185.84,3.9688292,1872.9268,0.6859302,15254.762,4.7919345,0,,,,,967.8106952032947,0.00047816453,785.3531193811671,0.0003842848,-0.20891109,-0.029992575
3163.8824317289836,0.005094009,149506,13186.156,3.9689116,1870.7251,0.68599546,15262.63,4.792067,0,,,,,967.7974700378358,0.00047844957,785.3531008081885,0.00038405712,-0.22065619,-0.030374562
3163.902864071584,0.0050926516,149507,13180.994,3.9698539,1870.8462,0.68474936,15257.448,4.7932167,0,,,,,967.7900670150866,0.00047865912,785.3516470778761,0.00038386596,-0.22917928,-0.031882208
3163.923296213252,0.0050912932,149508,13176.008,3.970128,1873.1946,0.68774456,15256.994,4.793332,0,,,,,967.779637397242,0.00047955904,785.3509473679246,0.00038424422,-0.23992878,-0.03251429
3163.943728554914,0.005089935,149509,13174.069,3.9696217,1871.8148,0.6859849,15257.639,4.7925696,0,,,,,967.7720348835451,0.00047973756,785.3504309397568,0.00038400255,-0.24773265,-0.034005325
3163.9641607961166,0.005088576,149510,13174.455,3.9699647,1872.5865,0.6867055,15259.063,4.793152,8192,,,,,967.7636785731372,0.00048029798,785.3503689683923,0.00038402717,-0.25551882,-0.033848032
3163.9845929363873,0.0050872164,149511,13169.786,3.968599,1871.9065,0.6817796,15261.764,4.7911186,0,,,,,967.7529138529494,0.0004808787,785.3490071191613,0.0003840325,-0.26638767,-0.03582281
3164.0050252766523,0.0050858567,149512,13164.114,3.968331,1872.6846,0.68308514,15258.817,4.7908945,0,,,,,967.7464854337283,0.0004811835,785.3480317990986,0.00038398872,-0.27435467,-0.03682562
3164.025457516458,0.0050844965,149513,13155.471,3.9692998,1875.5337,0.68053305,15251.625,4.7917657,0,,,,,967.736835935216,0.00048225358,785.3475760665709,0.00038435415,-0.2826858,-0.036864515
3164.0458897553326,0.0050831353,149514,13158.499,3.9701066,1873.3604,0.68539447,15263.94,4.7928114,0,,,,,967.7256716356842,0.00048241587,785.3453750568349,0.0003839701,-0.2936101,-0.03969107
3164.0663219942,0.005081774,149515,13141.884,3.965218,1873.0481,0.6850696,15243.558,4.7860417,0,,,,,967.7168791246855,0.0004832199,785.3454625386352,0.00038417435,-0.30283314,-0.03932498
3164.0867542326087,0.0050804126,149516,13140.039,3.9661672,1873.7402,0.68258613,15250.165,4.7868533,0,,,,,967.7051785814114,0.0004840233,785.3445261118659,0.00038419914,-0.31358936,-0.040193312
3164.107186470079,0.00507905,149517,13139.385,3.966632,1872.3398,0.6864406,15250.921,4.7870936,0,,,,,967.7002011229786,0.0004842804,785.3451062303163,0.00038402993,-0.32057503,-0.040092707
3164.1276187075564,0.0050776876,149518,13136.779,3.9666114,1875.1245,0.6862153,15252.085,4.786778,0,,,,,967.6940019796244,0.00048507156,785.3437972035086,0.0003843927,-0.32559997,-0.040578354
3164.1480509445682,0.0050763246,149519,13135.766,3.9645073,1872.7358,0.6858922,15255.591,4.7839227,0,,,,,967.6868918686836,0.00048508766,785.3442888446004,0.00038398276,-0.33261126,-0.041161988
3164.1684831806488,0.0050749606,149520,13137.159,3.9644136,1872.5859,0.6845231,15260.512,4.7835784,0,,,,,967.6811812020399,0.0004852922,785.3441066484247,0.00038383418,-0.33825284,-0.04136759
3164.188915516723,0.0050735967,149521,13125.734,3.9651732,1872.9686,0.6832449,15254.573,4.783208,8192,,,,,967.6708368392906,0.0004861998,785.34226768927,0.0003839318,-0.34927636,-0.04305536
3164.209347652337,0.0050722323,149522,13114.724,3.964412,1873.2544,0.68346995,15247.703,4.7821226,0,,,,,967.661234918381,0.00048723785,785.3411611828126,0.000384226,-0.35763365,-0.044056803
3164.229779887013,0.005070867,149523,,,,,,,1081376,,,,,,,,,,
3164.2502122216974,0.0050695017,149524,13160.54,3.9685986,1875.9016,0.6844701,15253.674,4.7911234,0,,,,,967.7441758450559,0.000481824,785.3496093495503,0.00038433925,-0.27507955,-0.034842998
3164.270644355449,0.0050681354,149525,13170.522,3.969368,1872.8319,0.6854118,15264.201,4.791762,0,,,,,967.7402157666337,0.00048145952,785.3501075292972,0.00038383793,-0.28021112,-0.03477016
3164.291076589201,0.005066769,149526,13153.889,3.9699626,1873.1101,0.6855193,15251.223,4.792277,0,,,,,967.7309872401969,0.00048250516,785.3475628820245,0.0003842863,-0.288645,-0.037349816
3164.3115088224804,0.0050654025,149527,13163.342,3.9681172,1874.1826,0.68527967,15263.942,4.7898245,0,,,,,967.7237262917506,0.00048243444,785.346538854611,0.00038374786,-0.29496697,-0.03807945
3164.3319410548356,0.005064035,149528,13151.053,3.9663076,1874.8687,0.6801762,15251.976,4.787329,0,,,,,967.7198528241157,0.00048297405,785.3464404446099,0.00038402856,-0.29975757,-0.038171563
3164.3523732871836,0.005062667,149529,13141.977,3.9650335,1874.9126,0.683527,15249.013,4.785552,0,,,,,967.7099783688591,0.0004834485,785.3449256993906,0.00038399018,-0.309513,-0.040072337
3164.372805519073,0.005061299,149530,13148.292,3.967333,1874.1907,0.6855777,15257.189,4.7880816,0,,,,,967.7040226295173,0.00048356268,785.3452425198604,0.0003837897,-0.31557098,-0.039719615
3164.393237750497,0.0050599305,149531,13138.9,3.966318,1873.2607,0.6844643,15250.554,4.7863636,0,,,,,967.6984759144816,0.00048438288,785.3448363819318,0.00038413203,-0.32184973,-0.040141262
3164.4136699809897,0.005058561,149532,13148.887,3.9657207,1874.773,0.68595004,15269.593,4.7853994,0,,,,,967.6900593313702,0.0004847749,785.3444234312763,0.00038387775,-0.32949755,-0.040850423
3164.434102211475,0.0050571915,149533,13131.4,3.9636283,1874.8528,0.68200994,15248.599,4.783059,0,,,,,967.687168007293,0.00048520262,785.344252290903,0.00038405272,-0.3326208,-0.04064842
3164.454534441502,0.0050558215,149534,13128.195,3.9659894,1874.9952,0.6858361,15253.495,4.784877,0,,,,,967.6760517520971,0.00048602885,785.343369112383,0.00038411803,-0.34282175,-0.042266168
3164.47496667059,0.0050544506,149535,13198.171,3.9699671,1873.5977,0.6845755,,,1048576,,,,,967.8866060773938,0.000475494,785.3608327854632,0.0003839654,-0.12797853,-0.02239403
3164.495398899686,0.0050530797,149536,13226.781,3.9746532,1873.3007,0.68644977,15268.655,4.7970014,0,,,,,967.9304264787293,0.00047351423,785.3638826138413,0.00038380944,-0.08278995,-0.017346682
3164.5158311283158,0.0050517083,149537,13224.38,3.9750645,1871.2604,0.6897312,15270.536,4.7975726,0,,,,,967.9222462610785,0.00047346216,785.3629611343656,0.0003836002,-0.09270908,-0.018929603
3164.5362634564735,0.0050503365,149538,13221.595,3.9742684,1872.6752,0.6853624,15265.675,4.797035,0,,,,,967.9196471183616,0.00047375326,785.3623855985102,0.00038370147,-0.09516702,-0.01911167
